Islam is just a moon cult masquerading as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam pretends to be a religion but in reality it is only a moon cult.;1;;;;;;;;;Weak;;;;;;;;;;;;Undrst;;Doctrin;;;;;;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Abs@;ABS;;Quan;;;;;;;;Space;;;;;;;;;;;;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
Islam is just a pagan cult, that disguises itself as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam is just a moon cult masquerading as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam pretends to be a religion but in reality it is only a moon cult.;1;;;;;;;;;Weak;;;;;;;;;;;;Undrst;;Doctrin;;;;;;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Abs@;ABS;;Quan;;;;;;;;Space;;;;;;;;;;;;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
Islam is just a pagan cult, that disguises itself as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam is just a moon cult masquerading as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam pretends to be a religion but in reality it is only a moon cult.;1;;;;;;;;;Weak;;;;;;;;;;;;Undrst;;Doctrin;;;;;;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Abs@;ABS;;Quan;;;;;;;;Space;;;;;;;;;;;;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
Islam is just a pagan cult, that disguises itself as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam is just a moon cult masquerading as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Islam pretends to be a religion but in reality it is only a moon cult.;1;;;;;;;;;Weak;;;;;;;;;;;;Undrst;;Doctrin;;;;;;;;;Relig;;COLL;;;;;;;;;HU;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Abs@;ABS;;Quan;;;;;;;;Space;;;;;;;;;;;;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
Islam is just a pagan cult, that disguises itself as a religion.;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;Doctrin;;;;;Legal;;;;Relig;;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;Active;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goal;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;EVAL;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;EnlOth;EnlTot;;;;;;TrnLoss;;;;;;;Anomie;NegAff;;SureLw;;NotLw;;
Even if all religions bring death, Islam is the worst one. Islam does not lead to anything but death.;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;Try;Means;Persist;Complet;;NatrPro;;;;;;;;;Fetch;;;;;Causal;;;Compare;;EVAL;Solve;Abs@;ABS;Quality;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;PowEnds;;PowCon;;;;;;PowOth;PowTot;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;EnlGain;;;;;EnlTot;;;;;;;TranLw;;;;;;;NegAff;PosAff;SureLw;If;NotLw;;FormLw
Islam is the most dreadful and brutal religion, because it causes death and despair more than other religions and creates nothing but trouble.;1;;Negativ;;;Ngtv;;Strong;;Weak;Submit;;Passive;;Pain;;;EMOT;;Vice;Ovrst;Undrst;;Doctrin;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;Causal;;;Compare;;;;Abs@;ABS;;Quan;;;;;;Time@;;;;;;;;;;;;;Negate;;IAV;;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;WlbPhys;WlbPsyc;;WlbTot;;;;;;;;;;;;TrnLoss;;;;;PtLw;;Anomie;NegAff;;;;NotLw;TimeSpc;
All versions of Islam have sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it.;1;Positiv;;Pstv;Affil;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;Ovrst;Undrst;;Doctrin;;;;;Legal;;;POLIT;Relig;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;Solve;Abs@;ABS;;Quan;;;;;;;;Space;POS;;Rel;;;;;;;;Negate;;IAV;;SV;;;PowGain;;;;;;;;;PowAuth;;PowTot;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;NotLw;;
